CADTH_GID,CRCSHH_GID,CESSH_GID,CRDT_GID,CRDTH_GID,CRFLH_GID,CROP_GID,CRLRH_GID,DFEEH_GID,CRRCH_GID,CRRP_GID,CRRPH_GID,TRGTH_GID,ACNT_GID,BACNT_GID,CRNC_GID,CLNT_GID,DACNT_GID,DEAL_GID,DEPT_GID,DOC_GID,DLCLH_GID,MGRACNTH_GID,DPOS_GID,OPU_GID,OPU7_GID,SEC_GID,EMPL_GID,BNK_GID,DPFLH_GID,MSG_GID,DDLH_GID,TRNS_GID,RSTRH_GID,BRANCH_GID,OPER_GID,ACOPL_GID,ACRSRV_GID,PAL_GID,DADD_GID,DCMT_GID,DEALH_GID,OOL_GID,CRT_GID,ACDLH_GID,CRTH_GID,CSFLH_GID,DAQH_GID,TROP_GID,TRNS_GID.1,PROD_GID,RSTR_GID,SYND_GID,SYNDH_GID,SNDCLH_GID,DFEE_GID
704520623,218872254,46437618,973315869,443603367,564099065,246719980,872974553,819310128,627170509,883390046,254752486,345228183,51716031726,23817548593,sMH,2837287774,163819027,22302574,43303119214,34291665949,933324298,24665545505,232815538,355639557,468172608,585213689,9842950401,2188041783,918889661,6094558001,996081882,7852365939,667490600,85285697953,9244612447,955192501,350432190,565081225,224786168,251798088,109450051,235243365,450650789,332849584,406743975,631779506,946557801,406718113,182888632,336971767,661601375,327851688,934558656,562563950,295269381
506607892,394512307,360639358,10373096,499290528,230390167,255694400,916151592,367604522,861459927,163369481,413285906,359495420,53767264310,27981297924,uPl,2895354750,155716073,73684558,48832663450,30127786235,79387593,21741140466,203669065,308012791,493152584,529436206,9139136731,2023944399,362650645,6062216499,241560384,7988406935,158040141,84597037474,9162784163,421457766,104923423,382577612,970264851,221427044,114536925,174947210,553726679,813230266,776128945,327159155,990152852,672858450,215842122,532187796,688387656,567636573,95936863,760778980,916481636
495909811,89891252,611905713,814740916,685403536,152834867,925161966,675761649,284305476,238734733,252416085,993453953,128373561,54363002851,23271060889,Vqq,2947008338,172102449,710020094,46552452137,32188037488,992772826,20173126918,252024980,341261960,491153756,559523258,9860960149,2269082272,938252743,6718520915,868304921,7478179984,921744383,85284430177,9811676084,486304573,98418593,608892734,684694952,144667628,917090421,684170861,28292295,449427876,704507650,326610252,643924101,345809355,605597070,148120114,138072065,41556265,212612802,245313982,123677873
806787502,837947373,421048761,347695706,361988987,54619525,87931159,722164050,892688333,893634348,414599188,527262548,449641734,54917257089,28180695430,KnH,2762531696,141591553,257425531,40740467036,33090113106,825058926,23121881374,216000596,304686351,455715639,592063207,9068602776,2793067672,778662224,6306600257,240256563,7272806265,857684480,89795668072,9849942487,725738273,962314899,855699186,772663495,1163980,453354592,152010217,812900593,850332730,50098683,708482712,103909786,329587126,832413383,633355733,981090911,382334954,816944854,105889868,182721191
573429353,926018334,2523918,183132481,737363172,891123247,653911208,118143963,33835180,810682276,73492086,927625881,515282875,53381805777,20656137607,SNx,2058920177,106765860,305133252,44639262060,39763183946,755883820,24936964428,274518864,311475871,408588806,557588268,9858187128,2162740668,756853137,6880125349,991728171,7935055286,597416862,87816378654,9236554018,498237231,214960523,551521992,654073689,895296413,596751480,782336500,408102483,186979065,182211382,885528962,399966279,238055987,348188535,646793067,868375293,406314772,248207339,591015800,127256192
554151030,208537254,238911229,757761169,761670492,394163830,255610705,271238683,72092534,713950939,667690896,74796532,780612658,59168239919,28114673090,wGw,2019070106,101383124,302356138,45704103475,34330678991,755868835,25872388872,267369823,321786008,481194634,596979882,9144491953,2601356871,170245425,6550604679,358426513,7855682038,469988313,84008666008,9593094482,887475436,414979425,816499886,333247825,566387816,76189455,933615086,404941360,257702338,573673188,218628828,922180607,611798505,561074313,552190266,565284250,775218297,268210775,653782139,864964242
598611449,292630179,725941369,993884960,194617213,752094390,343547753,719143724,383680626,84819157,14620771,996933479,688486061,59391163080,25669359319,hlE,2797381066,182607235,69209700,43692422054,34226361227,309353703,24122990387,288993700,336205681,467291894,554207584,9914679887,2897902844,269898312,6522382662,580614130,7458486349,618516842,85203465311,9102218063,64980999,22911027,578816847,929054959,70529415,867587639,49328781,107718386,866283076,621541436,130997739,630862893,975679217,912223751,236816419,666198164,310631313,431681000,499896892,630376189
766715963,814931977,678764332,316288582,51029440,615515912,61093109,310305009,217160043,76899971,747939211,770436426,980567333,59735542600,23458536878,dKI,2580369302,198388211,481184799,47323616853,30923727829,83946670,29437317141,202551226,318726232,434948607,567292412,9050732183,2730401475,311613158,6046239460,879750130,7050851501,931522944,82723811066,9532817092,987923607,471317246,522662908,772490343,358632090,745002450,261857042,215929897,21453339,613231405,897857060,988401740,144908844,988640911,510250486,152553455,980184373,423145092,386090085,875367694
29625657,71507092,595759274,969207750,880230293,173398016,199189774,996407269,537158468,947066301,287607953,785678758,594895054,50631848255,25793795533,hfL,2362808261,108241204,764989246,46498527017,37998948670,559132643,29714516155,235936786,343596304,446591428,560810693,9225097094,2672960920,139988640,6316826147,597664795,7554750384,936777954,82016814208,9156904000,93241809,552104238,868863470,402684623,358849659,226649109,879373506,240949809,924928343,279188878,141741316,446170211,390510066,854759176,289220405,32130696,88263044,604186133,423956747,669259551
998823871,537132967,612293293,751478328,438399150,413109175,544120199,611049257,850297311,299953789,702548778,221209239,364078971,52119172360,23690141130,dtB,2923219900,115124855,418477900,42522580593,30381644317,187538808,20336108648,255947636,343653911,471946545,571619853,9808088896,2565728462,956857402,6587190216,663750428,7844144471,43286252,81744488702,9611644221,887032613,150266992,437038057,259074961,301460723,332553082,394890634,532642613,979746678,487626650,399260653,37820626,993831568,900887552,426021935,81793394,411114575,896150573,747646928,209821176
814035739,43463210,854320829,371282376,815997841,585777865,343959919,400083060,103608419,54357722,848759798,910550498,616207575,59425767264,27127711562,fDK,2875628007,103037038,261359162,40409387619,34205107225,203648454,25271465849,285770512,354063915,435365766,561663969,9068602776,2912934622,61431954,6895105469,782892750,7730659925,976738246,83396468756,9872648465,382852811,816834288,823814128,192041326,999729315,998520771,237864010,586884820,252688520,312009315,997148778,226619849,531181011,203447917,234016714,380867157,743775869,171077470,217507288,307200638
256695971,937277516,64650469,128574996,964111628,284847830,936050902,406367480,270209378,196443989,176133925,607214894,174386501,52458361080,25737192731,Ifr,2425062379,126539502,316758111,49136865596,34188241825,266907808,23921316831,294585076,366017616,420737897,558279360,9695079434,2273766851,686204738,6453851347,616950009,7000614513,499591171,81474869945,9593405252,944882090,206333898,473915113,758136359,385298645,791985889,938013120,682717106,412219986,710669113,947137454,469248201,767025290,15525357,721736289,854531731,678454599,91744377,87682028,270830281
310299384,649658236,277192086,724089927,339729211,561021335,121091745,449295611,386936842,774480738,81092723,638413890,920605529,59992808783,29044613832,XBg,2562183141,134546257,902813569,48192939717,37640312177,9717095,29775980282,281856437,373457621,401936989,569487558,9858187128,2264787210,699113888,6905999858,113311301,7327566866,226340520,80589501918,9173328458,462714102,613889835,455399928,227831072,972673776,957360872,558520997,143359216,588051750,751102135,923752193,645321380,149522467,194176094,120016710,971724411,451654800,922253893,220584198,178790832
839737390,843961022,117845803,185937206,413702237,605376586,696468111,89297716,105551486,495649005,483848552,942210467,163924170,57030537597,25514634014,hiE,2716264217,196862868,518234158,40069693150,32795003932,516908378,23844741479,285538307,391714994,431334417,546484207,9292704870,2267091746,131653463,6501569683,901087618,7777758430,113454502,86283681761,9382604099,917493003,802602275,444460226,976801376,295966275,672260773,231334606,758869619,668178065,774087552,718002032,682864504,498984564,842052476,447524508,366477213,719229693,558296614,46444408,425739904
874743020,109835228,999396187,981185010,57642558,364056055,663216331,977124138,469017614,731825342,837348992,604498539,976022788,51778472315,29824109739,Wto,2240242612,129892566,854257922,40416932894,35318272452,173724613,25204646381,205153979,383314226,490356734,596964513,9988264396,2975660879,289728084,6780902051,270746643,7414385912,878155811,82070077438,9565986841,80403192,915319168,332128818,162159578,811633543,268560578,300353167,928505296,810164945,448928808,922997640,112393077,391221124,104585068,111592149,222464497,818718075,498643993,186911886,452713170
781015419,808024717,127984164,479333000,400704980,229599175,940389931,225265978,735815186,90873261,153185529,655795362,81618172,50757217125,23814607314,Rpa,2230284141,133666263,335350235,49651558734,30401553766,893617841,24651596231,247636238,369694103,458926730,556056538,9312127180,2270924062,291559882,6572687089,610925261,7187069329,381868564,80012089832,9857468038,895637192,429968838,496105199,539039873,327563200,570438771,865897047,329633476,827524776,435167252,467649268,702551433,682080317,657865857,105349873,932065248,949644456,985058526,364504582,858767242
398706414,154757645,666622029,835501017,957670978,374603791,97343842,82237812,30197699,915676245,915153534,394045394,731641037,52230664406,28097454274,tIQ,2544695608,133180741,878798932,40218058297,33867707705,155977645,25718110365,257209644,372136924,441813245,559876762,9917478814,2172047322,359285962,6572840036,32283649,7775556753,653672884,81629883355,9338825914,867926155,575816818,361728062,955566620,186672471,381489893,511636862,70147598,437805027,210323433,892659039,849551641,836700314,987059134,983195600,844007692,505904981,963179117,653450786,755818660
237894768,447266199,583520447,526252422,951276075,755955649,408227345,558579226,352628471,362133782,998826983,95795254,392767114,51005934734,25024159133,oJz,2168886804,122144998,604087248,44854658503,31957275962,504784508,24031118269,217511991,379495158,471651623,534274701,9093145029,2647665170,742136213,6515195988,480700133,7936006410,167465212,83123821155,9927363790,832333936,217952070,920247027,782523698,587102578,804994330,341630409,499050411,617659427,503013695,515956918,497356146,743693073,700715360,255024231,464531613,8600553,768537742,995120228,891419300
363458363,999149164,378895310,218124120,676712097,234324460,499459774,724336848,656656375,221098998,712878920,115422288,523174802,54302875123,20457362797,uQz,2534694542,100573946,677804380,45961840231,35696948419,600709632,29772217557,237848431,314207164,499799909,591663838,9973786396,2254913063,786244023,6044487045,599441322,7758577942,382896146,86091851752,9340115652,20133913,47656308,343801024,554967148,32321012,160951407,619126134,487061949,451812652,135465629,423945517,908783619,657169422,945196630,442252588,543899200,768817823,172754563,180080358,675509827
454032904,971798496,443093160,925639145,402185863,670179718,651061452,881593413,557121134,448542691,288637943,580026702,565295487,57141947637,21213214534,DdA,2337855561,139857170,799979541,44134651049,39216339516,847886262,22687582179,230420513,346172973,467856110,531506429,9778135705,2466743248,849309207,6772069388,890348552,7206959148,656490915,85271277547,9612019590,118087736,482029138,393631137,106786286,864253182,904744260,516880698,307251955,394670578,442762875,487299168,253211504,980651640,426419205,876407332,178020281,878592401,195586508,551941086,271616553
563454511,759471705,639886634,558008365,948146094,974538674,160563596,889320555,173680807,298719645,874513258,28629100,784819874,56647458348,20881531146,yRV,2178220442,141200770,410853987,42037194366,30478150895,943278679,25201425665,291946061,389444401,440899895,556542248,9139136731,2530792767,57127386,6778282012,63509133,7834741432,9860026,80310999044,9375917832,385918688,802780891,225801132,581426816,854199314,193590164,426659924,876716421,251100916,218453884,61120914,321629549,116765221,424168535,555618103,196485060,542891612,109263879,606194487,404653254
146937422,551549272,117937913,135132245,59070506,748442447,884607928,191235331,512059501,966869213,355796309,482978407,737115151,58022133722,29948875101,UQa,2243944913,107788833,611169958,49615410374,31830276334,869281521,24865483396,200198779,338605560,464650088,517921856,9083286134,2722735317,761424432,6456785466,546375565,7697889022,678267954,80249204079,9177293696,233318781,52617557,668255804,132964600,170899110,853951718,335724096,638298828,261949748,797506247,495627060,273762311,135112253,922368675,944845567,758553171,12378069,804059774,746650174,544302910
47878942,348683063,300035912,29251509,373435505,753802668,80846507,250401201,368929641,365413919,744485519,756598091,686003236,56186210408,29369922713,Qkq,2922426590,133759302,348492753,40561555912,36018139961,198789531,29006071319,229428309,392304515,487706572,594602745,9653534263,2392727743,393094544,6894651837,889374124,7974008216,961634049,88142544629,9589775102,520864102,510116258,466363012,236931596,794062514,456409840,622079560,476781709,761599175,706745064,276834449,221690365,915783126,292123775,111857644,445410087,500695297,78025732,255445210,995279083
374726543,569769135,586403332,226875242,797934484,850642689,303359551,183925677,620155760,807174402,825586680,247022041,973384207,53830943040,24064250638,xKt,2204135329,176562211,495184475,49657191129,30089419997,218988713,24541296073,283225886,331210556,421692868,595523520,9842950401,2057674705,823599474,6877173207,533871772,7836217505,638692680,88248382818,9605586047,195144830,176350377,937302045,235330835,995378597,831590349,15247027,759150855,147419642,491920011,13227680,96726717,110555298,935414010,847197901,514941213,557130337,736968529,665441098,256059131
81452403,707061494,452186694,405864460,63480239,357592691,837066720,266127908,951069674,993622988,375906046,100416783,4506181,58830141753,29922658779,IlV,2980396267,127957718,865808189,45870829120,34963039065,713848767,20695940214,253670981,366176388,446651673,556803567,9068602776,2192954204,950365914,6896831855,173868695,7028388543,174444869,81228369416,9511565500,384111125,631146697,801458725,150952130,588055699,516253771,130928363,966873735,224826837,929847402,123778273,153232749,517371579,579490148,766918639,113495990,176951354,815432287,992612991,982766773
558262536,448139074,357486318,93806603,454056329,464776780,992377995,348929341,301647168,238436869,936674810,477212981,209782693,57499357503,26913012087,NxV,2996339667,110713561,185375612,46857421551,32931693466,302364253,22966370164,266187982,365924563,471462609,579674187,9359115661,2906836142,29064445,6421683085,130761485,7620333378,890772631,87418351960,9396479663,103313569,78779326,523535276,170686768,156886127,75407263,272518297,740859269,232400597,161035677,508144015,884717537,159307601,679644906,69159260,215199317,494720808,489445853,209419010,740264286
642410819,217292988,940532173,535122178,161223590,812339598,497742568,607129436,233916063,397869694,238890386,918766817,905021867,54105325770,23783652290,NIa,2849105543,191961582,96458393,44523222294,33311955304,161061667,20154378261,272921295,313411291,429503461,521070686,9493232041,2594952305,838665560,6848973756,980322264,7699019903,742236744,85078524360,9249853408,576050156,521093741,775748133,591787530,62947546,796877688,582128677,720154373,501834639,839384471,844199438,678874876,260788156,771973238,770820559,309929903,829796309,446656072,259341026,926951202
174370462,892556026,545493197,836426843,89727621,67192599,972420186,529084334,284351130,547514830,83212429,346982571,663464221,52381513318,25602952661,BnE,2576916961,183604331,152669630,41193402392,39071649729,747855661,27182886145,285490202,309348586,430482980,558859727,9778135705,2394939630,168206476,6152291623,567307708,7562227054,244218201,84087016582,9616873193,509637329,287682738,654661573,649349170,523793614,492625655,155240585,244381345,153729587,197192974,872348438,248965821,697314889,826950822,526125294,145342250,868659439,795029587,391163885,150684938
799153100,773662097,116317158,792323120,482313485,26354739,402603917,723452938,869124895,706638787,263882204,922779308,440771048,57516566161,25566107897,FFx,2519341328,111763351,303196447,40106727226,32401688777,625666339,25153361139,234977810,344667306,453358403,580621513,9162606626,2193145181,603746652,6744197548,826130333,7261533795,354848511,89824261490,9960587807,191885180,287714455,388504114,172127838,573649021,997594475,360540546,563881065,399768642,478676501,948732663,511669791,207864457,76292069,782281924,786667223,561797645,922354154,403318578,982653619
84348859,48250579,615115642,129427406,281328316,871206579,777528226,739780987,245472279,222746384,595714280,107679462,213597180,57398693144,27447656584,zWw,2331250665,166430213,297978356,47080678621,39135903777,880759474,20910287672,213307705,302186938,465568995,553150900,9055135371,2839483065,192343477,6915067361,989783243,7755013731,606970546,85288520593,9822311020,299785171,570175304,164918868,989458137,543768169,858573010,730126760,830218881,737367282,834191137,658310718,473261182,257940823,477893589,472514580,997503175,421030598,147445489,32833069,937056218
42673636,471880923,787787452,899631845,920422596,657870647,5223391,246156728,339753161,833645342,563157355,651620494,984263833,58909864582,24084065714,zKq,2855471805,129343188,315497588,42601208773,35699865192,698698674,24342003056,240161155,385302440,495860032,565213325,9983769013,2356841822,992019573,6079080050,208726614,7808828712,206065319,87069923365,9710449331,610820290,61207363,325613431,952158365,379646953,574782647,591379881,52784005,67542362,782058438,492451695,100347933,39287034,781449158,392825603,921769876,679505957,320744371,368942367,912321128
658080138,279158980,370107976,585191224,857671020,390919869,738909142,894219148,453280374,473836186,379418996,139696262,514107841,50067144638,21735163920,VuL,2539256199,129904390,921677679,40788631635,30270565041,554903293,29757488255,284496901,303197108,440039468,517345903,9001857153,2209640514,990671075,6323734927,442621547,7189951945,420121885,83109227186,9594358167,371183878,833294571,952503865,468845806,346942392,82385937,500802254,933781915,94194550,678937878,430537215,763880264,11894691,366359332,241348007,500560801,482813253,702928305,925937399,885952747
733163988,743175301,559062052,654139280,674495254,592853817,393878821,398798612,573569799,388597386,686292815,539260135,64896364,59298363749,20284652114,fXV,2770418111,196649865,159284440,44266645507,33859450968,780861682,22740838265,213090298,316765244,472978633,500859492,9774393397,2894014363,631402007,6500781032,401618030,7460185604,823930353,87914119296,9620538987,961163520,564566109,841923096,27307488,32235063,192654773,268235554,382264584,764509107,261909681,124930433,674954485,315067574,285235871,239966424,211985699,19020347,329508503,662668513,357026397
935209341,241179901,944898713,686328306,443337961,427469087,226263580,741074611,984602578,392426622,347766983,360380659,341425793,50811067637,23462919889,MnW,2552068758,161496878,276757930,46877713044,31645551177,218164814,24255368846,264895095,341004102,406103275,573023325,9463490042,2418921194,626846270,6751408192,601866052,7824056828,121891197,84111371096,9812124977,826446291,307134244,204803963,194268184,835938051,682292288,249291935,399087265,280122837,60256925,772569606,640397975,718884476,997170914,582288185,690723800,725932997,954398167,364998620,710841225
249099458,983875650,873646979,922242953,542410931,929263130,703942241,661906117,743116633,906251878,508897172,203099881,962679992,56639291003,23029145446,nzZ,2063904936,141827835,153914373,43330580854,39536085592,742979633,23656430631,287699658,322453206,458399515,501166233,9070580870,2830078351,811012820,6205803709,653086707,7504814225,54054676,86619531286,9755237893,386616215,149354441,996001766,858616768,250996170,929042097,958960868,700414735,218251829,281876412,37992699,476867181,363768926,239872056,500320727,943713016,159807418,251083816,268402089,851320314
23721090,596376384,72531962,890343573,470958714,528509230,582527977,607107415,170555564,182655143,504321918,329933878,755395500,52012353254,25856763753,phD,2975161875,176626223,786124839,40582725400,38505480255,304020684,23284260907,237171524,370562112,432762454,513038410,9805116623,2130949871,907870312,6791952221,552162122,7808194104,920712493,89929536498,9686531739,946001901,644665143,526255384,611125821,881172630,819120513,582948982,446669826,443149491,478443358,204362598,997379897,756226810,207838331,231786753,56360227,297473351,153648903,677811752,724424213
291320183,609768714,472000319,26046679,362455129,796781473,263243116,270318877,800255991,828801342,169807039,998026170,401410168,50386037421,21742814966,TyS,2262635308,160473825,632865669,47797780462,35662180937,35040004,21784553126,285730710,330074263,404384602,563904897,9001857153,2193747272,876450832,6505613187,963052127,7793623615,916007037,85369854137,9930928948,945636580,674745241,229935632,330689771,293232400,533358553,26853504,961034991,784023116,937466787,440591157,67642659,182686158,872366317,171432296,162099431,417579375,705930231,272887448,535416677
849939264,810322168,519424338,446940808,575746266,661713521,747281465,441573390,226818773,877930801,378520639,697072316,51536492,55028364040,22947413714,udA,2856416200,135092350,429348486,40312437849,30598986761,87331610,24390295246,269630518,334108523,471566950,573415919,9973786396,2896622767,56752768,6422332330,142872233,7305034583,649346542,83660405084,9109191467,669334053,495686135,879779105,752882567,741885733,587605719,504498217,342022335,31008724,530631374,707738968,717593162,947624831,518004920,601202302,907707950,443560736,999103349,343258319,693006132
427497724,775471878,633829488,759419144,4526262,535956243,188455233,230479561,524772571,588656181,323101709,979657148,734675252,58531735761,20964235942,mPz,2268247493,186526024,312010485,44462665758,30890822839,124187356,23420025641,222420116,362145485,413442391,552165051,9050732183,2746096010,44302273,6196032329,818023253,7435939749,491167735,84649005014,9331331345,321504117,75501966,799421921,278313086,140510343,927689328,272022313,445134197,515779005,254012396,510803257,94568988,164821790,430704786,291843319,526597690,180994747,271299445,807329433,341981939
18673607,168730187,670281562,616894960,360468553,913845295,738614262,261695563,743025926,591624435,263963505,29988079,330091809,56712758709,29899251108,UpT,2783527230,198632855,89362784,48621814409,30421191923,707702732,20197090094,262177719,362444879,401015433,546987165,9204954223,2117532905,69398611,6698630903,592192398,7868911152,176252084,80180265406,9940380026,455439696,574914500,183286152,125645958,144751991,964506905,995259525,423456165,479833610,670306585,745643512,277108144,531186841,853396697,364764175,757550927,358664138,201556759,474656044,716817121
858065925,679076030,349888594,639392244,634438621,169623288,63023883,648824598,15151847,815274287,76455910,776683529,632520876,56603098151,24000071406,Ygl,2359539709,102651721,218046693,40557337432,35105535673,959087597,26287893895,211801543,392297320,438098832,590269899,9050732183,2232790407,260826571,6362569773,640865332,7201832974,699900376,84071698707,9060951842,767399383,303282684,812197330,941217608,570948847,835661965,761730991,467086154,467186339,33554280,185872018,578043228,836802079,137001406,885857505,308818693,182866161,890999573,827460198,936792600
383413685,44991302,210590111,720289018,607507109,333860516,804047436,133867569,160300440,519654472,604959491,719027880,276230102,59713622663,25579078732,vDK,2883840088,173157062,702262764,40144462686,32206278777,336259848,29604822162,210393384,341926944,413994386,578377408,9078690817,2629833676,469377529,6724795608,588675210,7783513442,715575461,80762170854,9167451231,649337304,584833827,79049225,37921874,510239376,424592317,976563049,645413046,448174453,151194715,885075706,510953726,20855928,299594251,462534103,268730974,165148177,193389065,283687668,195910491
980529354,232238710,743688513,179720880,925593391,488930425,300980483,802801909,707112845,52311102,317792202,983290987,685769060,52224354825,28945822314,xUs,2972705912,165745078,633770171,45997615478,39254762580,372217984,20849322387,214585614,302271285,453872117,517913274,9225097094,2389887097,398349794,6312675160,668861893,7841240718,434935859,88263872784,9378272204,873269076,24860586,975222283,453940811,906916674,90015552,596678017,405537436,12885704,509863675,97070460,131293072,98907296,333240068,56288578,555658787,712381180,13587725,97199168,867084467
400651613,162358504,667406077,153747462,983246169,973536364,514756106,61865633,803883923,106347503,169024831,405884798,19908301,51115295930,27226257601,SRl,2987872734,132605628,353664862,49246879772,30960093809,127178518,27596589881,272443759,313350025,467771363,510359030,9774393397,2894451712,817810397,6464838005,328208666,7162017095,425360778,89021562825,9986317492,260676279,585381110,481137402,468787914,2035060,530586388,669302210,128966827,724736107,739930141,994029183,904278697,905843019,149321212,426615668,262193404,976900465,575320240,395095154,476399526
276271891,32466388,894723050,691278758,167117941,798829497,629185810,411148491,482932027,60976517,169817347,338778512,156905633,53870474192,26130420366,uKM,2532264570,132951833,353807790,42290485390,37318257298,664162151,27646374462,232261811,367713562,454262670,575850020,9976960512,2048016408,341784874,6897557819,169626154,7612469688,984213527,81420997401,9875111838,431866198,797834410,371379915,302940401,101211079,615631260,723829030,191100658,488049698,211217796,954212791,981747119,411351643,670411507,337109672,975380569,961786307,141867944,733622510,213657811
738643354,725675477,372906959,403118969,187413268,727381844,624401497,364413464,317482737,741105048,512120976,164416383,831261806,53820284558,20064113929,QxX,2169620093,166263895,596845258,40722763891,39428738117,623572867,24058869855,281657596,363583650,477899899,565745458,9001857153,2728346383,932039226,6589098344,74976517,7032607477,571928419,82342414395,9897829152,963121860,242565801,653343093,681500303,154108063,153735436,791180925,102698298,914868925,296642724,937051967,955733882,787957693,780813606,287546717,852274157,543005200,680300726,642882885,474937946
725942593,635871642,564867873,699977395,994727439,857296679,62244384,317689673,810003203,431949162,863146336,384449745,302557045,55924442928,26971271794,Tqk,2277389574,172558849,990855490,43074330808,32263813697,966174917,21553797830,203998629,378846838,440947575,526082639,9587622592,2466695642,343894382,6858172912,207588064,7371695217,503298190,88032700278,9059188072,48284877,617010851,105229177,908126343,935517097,979431697,738278196,912136327,973959314,533428697,690941861,604308134,743563855,773299375,965171331,999423952,659278383,117239798,305492191,142890332
717656177,532124401,915585970,518421261,161034228,584195935,576061817,705451151,228301059,809897723,770382997,630393117,167488736,56635404070,22769736169,fpK,2598591804,164169252,365441255,48265653238,35333514515,645131590,22630941004,255169883,345528642,423632215,556386013,9040211215,2567664402,370189318,6283818661,928118964,7257263651,472949095,83098829311,9525599217,471603086,347933029,6486801,329668987,132952820,355844760,176194136,943737006,583667821,691511305,52253853,164321957,753894906,469360602,101247430,331063829,414964443,210049494,982199615,694881982
978184837,937359117,408637680,357862754,682376,357815063,466885608,271436223,625175690,56319414,457862624,400979455,149851996,53865726149,24352565518,ubE,2662904503,169939566,121451052,43742493444,34132657998,735033881,26855026267,299230877,302174192,494845148,503158266,9774393397,2589709952,945725840,6580887949,199789444,7237988803,191793157,83322910142,9678632892,915347699,473926099,416448720,540677060,233079130,338647187,231823737,259190675,289186167,26607087,989141807,232139145,261554056,200715462,226991670,664429293,7561087,27119817,132634652,887562280
682470871,259452933,30123423,432395435,100245158,745302169,679406618,278334287,649849673,66144212,664031000,609139659,503321673,50535067904,29075102984,dxN,2456590131,169518846,605105204,41932586213,31442145036,672175809,28639133681,267693515,383593214,466417511,526477334,9040211215,2790787421,534439138,6167242281,844453293,7470644149,924190031,88852304497,9405815469,376642164,846044061,642497118,412838265,589001924,387301402,203035542,198817596,592878496,900356898,671073268,476492230,578514260,65613090,290960823,3729323,400354403,141845507,112042789,956519728
735989611,770231588,799728612,656377760,797100763,269139260,361522379,169150344,805237457,785866303,867412619,109521072,127006569,59308631194,20234468566,KOi,2127219374,190587915,503626070,40458652805,31597271060,648495699,28876710208,213280245,359965737,434017763,594178653,9162606626,2626769487,907033030,6146346597,368425490,7784274707,368925853,85039007650,9084797780,777622937,604669368,683517238,601604238,473941155,775523641,388698375,817896673,381628916,746115226,317871337,573193713,560364421,17854160,838427013,504438966,451669105,902910859,727452120,136687596
549455356,297934550,89777280,931420348,193997151,920115803,679807665,677914929,928157456,106708325,760508058,110446892,483215611,58724198630,24437367398,jPj,2666192873,180494676,538321840,45689573364,38431800266,442582332,21078247751,265361477,389496304,427077076,500425712,9368785109,2936856969,731941892,6861216850,876439365,7210715942,63634272,84150832166,9557824582,517506074,569663230,788135357,342869452,490141485,567665147,97893701,676502475,298680236,966579804,192792733,952427229,538863999,179882107,148949182,618269491,474076971,387987665,563607009,953749750
567814506,445033814,605429969,462106408,157320577,980815107,520221446,490652212,691720256,559944320,913895568,302327948,992673148,59368620281,27837648428,xZI,2680841132,159238654,161310997,46303357533,30294971461,726709816,29753685636,231192637,338542890,492314586,528340721,9625468027,2019259511,962265065,6412667345,286400867,7561391170,532397566,86994671139,9029852295,269006400,687044622,650549321,876389311,371222456,86217096,766610730,731282934,120861101,856237472,675660055,187416470,950777270,361726642,847850510,701516777,178633673,568897821,49002624,104509356
61963114,699174484,31300515,740364184,861826368,389903009,599407591,860144181,808586245,536025376,218763997,767512587,299412935,54669161714,23191165905,lfP,2820894937,122074221,110739906,46467264604,30205861548,112786474,27280625529,283815639,384269418,425285292,544534948,9988264396,2157687377,659251640,6339800474,822086205,7858045357,624390671,83642573367,9545582166,836648420,538914347,48549925,809551943,231498668,135826140,807074948,114797553,670806496,541390678,622900696,668627666,393095810,641900362,448003046,839326603,236648587,244111283,546660427,988526122
29975479,560101003,55231461,196082584,472041606,82654384,168292588,25964106,256428537,633591438,33509825,330292242,865382469,50652528369,28354572955,TjU,2590557262,184535522,665201245,44484665296,34608541664,289981112,22430317058,248117340,339835674,451042639,548529865,9204954223,2831737891,368879161,6428429908,705368950,7181195394,831423801,87069031320,9312655251,841121306,207295984,7853638,639265031,248918054,741338272,725673501,988914806,119390786,445182990,178838259,33441902,635749448,658762155,353925046,687601025,936857180,4717405,39207113,761385579
507460444,978739392,800924504,115951355,22392734,585122276,432008286,913363595,104776431,127473602,560659373,143633880,151201887,57892275419,25134252903,JxC,2757333923,136625891,977839249,46357998741,39362883388,51518614,29476108161,235240730,348010145,402343928,502972372,9139136731,2444071644,753890187,6074682737,319410716,7866121231,244079268,85669802065,9481340776,391937306,731630357,78043804,47987195,734448061,790823513,477747596,881773553,610344540,976358766,33055005,764443670,429639952,934012445,134069515,624368142,928330664,235204436,642003808,660063417
379603543,798614277,171838729,70971748,563130833,941679434,93234600,359996477,482451454,648229929,849592112,145515255,486392640,51175907033,28766812695,XxE,2683689663,178860100,49778945,46527214548,37805872340,323048423,26378418034,286898000,386951477,437946044,531770000,9040211215,2480570285,160824744,6993950497,848196726,7108467525,130708726,88687329529,9517164898,855962442,421598302,330876308,160190925,251784884,927705697,811932360,614755007,809101811,681018363,385550300,469107718,730587415,265193210,255930910,448861964,173481877,863605317,757286267,756367579
